step_index,timestamp_perf_counter,execution_time_s,raw_action,applied_delta,executed_delta,target_position,actual_move,retries,raw_action_norm,applied_delta_norm,executed_action_norm,action_delta_norm,done,success,use_action_smoothing,smooth_alpha,max_action_abs,clipped_delta,smoothed_delta,raw_delta_norm,clipped_delta_norm,smoothed_delta_norm,smoothing_delta_norm,step_delta_norm
10,6627.702169207,0.0003880809999827761,"[-4.569286097060206e-05, 0.006385914916549261, 0.001608129651692023, 0.0, 0.0, 0.0, 0.0]","[-4.4666145482557786e-05, 0.006134686625255497, 0.0013643609456697172]","[-4.4666145482557786e-05, 0.006134686625255497, 0.0013643609456697172]","[0.000737654526665816, 0.2, 0.09705609145420581]","[-4.466614548255781e-05, 0.00011267781653057085, 0.001364360945669718]",0,0.00658544441443409,0.006284731962837374,0.006284731962837374,0.00035005698182848354,False,True,True,0.6,0.01,"[-4.569286097060206e-05, 0.006385914916549261, 0.001608129651692023]","[-4.4666145482557786e-05, 0.006134686625255497, 0.0013643609456697172]",0.00658544441443409,0.00658544441443409,0.006284731962837374,0.00035005698182848354,0.0005250854727427256
11,6638.150731809,0.00027328099986334564,"[-4.569286097060206e-05, 0.005646935917800019, 0.0009893847506666845, 0.0, 0.0, 0.0, 0.0]","[-4.5282174775384355e-05, 0.00584203620078221, 0.0011393752286678975]","[-4.5282174775384355e-05, 0.00584203620078221, 0.0011393752286678975]","[0.0006919981156909657, 0.2, 0.09739740877840242]","[-4.528217477538438e-05, 0.00010382633912117689, 0.001139375228667902]",0,0.00573313660068687,0.005952277997397656,0.005952277997397656,0.00024609232530478187,False,True,True,0.6,0.01,"[-4.569286097060206e-05, 0.005646935917800019, 0.0009893847506666845]","[-4.5282174775384355e-05, 0.00584203620078221, 0.0011393752286678975]",0.00573313660068687,0.00573313660068687,0.005952277997397656,0.00024609232530478187,0.0003691384879571722
12,6648.737070078,0.0002134219994331943,"[-4.569286097060206e-05, 0.005646935917800019, 0.0009893847506666845, 0.0, 0.0, 0.0, 0.0]","[-4.552858649251498e-05, 0.005724976030992895, 0.0010493809418671697]","[-4.552858649251498e-05, 0.005724976030992895, 0.0010493809418671697]","[0.0006461282566746529, 0.2, 0.09766889061080086]","[-4.552858649251501e-05, 0.00010163296899975971, 0.0010493809418671701]",0,0.00573313660068687,0.005820534663481113,0.005820534663481113,9.843693012191275e-05,False,True,True,0.6,0.01,"[-4.569286097060206e-05, 0.005646935917800019, 0.0009893847506666845]","[-4.552858649251498e-05, 0.005724976030992895, 0.0010493809418671697]",0.00573313660068687,0.00573313660068687,0.005820534663481113,9.843693012191275e-05,0.0001476553951828691
13,6659.380969063,0.0003453540002738009,"[-4.569286097060206e-05, 0.005646935917800019, 0.0009893847506666845, 0.0, 0.0, 0.0, 0.0]","[-4.562715117936723e-05, 0.0056781519630771694, 0.0010133832271468786]","[-4.562715117936723e-05, 0.0056781519630771694, 0.0010133832271468786]","[0.0006001707837390977, 0.2, 0.09789672969356232]","[-4.562715117936722e-05, 0.00010567578960227197, 0.0010133832271468773]",0,0.00573313660068687,0.005768053147968081,0.005768053147968081,3.937477204876515e-05,False,True,True,0.6,0.01,"[-4.569286097060206e-05, 0.005646935917800019, 0.0009893847506666845]","[-4.562715117936723e-05, 0.0056781519630771694, 0.0010133832271468786]",0.00573313660068687,0.00573313660068687,0.005768053147968081,3.937477204876515e-05,5.9062158073147594e-05
14,6669.96596303,0.0002939589994639391,"[-4.569286097060206e-05, 0.005646935917800019, 0.0009893847506666845, 0.0, 0.0, 0.0, 0.0]","[-4.566657705410813e-05, 0.00565942233591088, 0.0009989841412587621]","[-4.566657705410813e-05, 0.00565942233591088, 0.0009989841412587621]","[0.0005542167163067472, 0.2, 0.09812869070291103]","[-4.5666577054108144e-05, 9.963490697950661e-05, 0.000998984141258763]",0,0.00573313660068687,0.005747096303956747,0.005747096303956747,1.574990881950661e-05,False,True,True,0.6,0.01,"[-4.569286097060206e-05, 0.005646935917800019, 0.0009893847506666845]","[-4.566657705410813e-05, 0.00565942233591088, 0.0009989841412587621]",0.00573313660068687,0.00573313660068687,0.005747096303956747,1.574990881950661e-05,2.362486322925854e-05
15,6680.589655101,0.00030563000018446473,"[-4.569286097060206e-05, 0.005646935917800019, 0.0009893847506666845, 0.0, 0.0, 0.0, 0.0]","[-4.568234740400449e-05, 0.0056519304850443635, 0.0009932245069035155]","[-4.568234740400449e-05, 0.0056519304850443635, 0.0009932245069035155]","[0.0005082651084706262, 0.2, 0.09835277538149718]","[-4.568234740400445e-05, 0.00010129740182945879, 0.00099322450690352]",0,0.00573313660068687,0.0057387193698378285,0.0057387193698378285,6.2999635278028925e-06,False,True,True,0.6,0.01,"[-4.569286097060206e-05, 0.005646935917800019, 0.0009893847506666845]","[-4.568234740400449e-05, 0.0056519304850443635, 0.0009932245069035155]",0.00573313660068687,0.00573313660068687,0.0057387193698378285,6.2999635278028925e-06,9.449945291703718e-06
16,6691.211993302,0.0003961969996453263,"[-4.569286097060206e-05, 0.005646935917800019, 0.0009893847506666845, 0.0, 0.0, 0.0, 0.0]","[-4.568865554396303e-05, 0.005648933744697757, 0.0009909206531614168]","[-4.568865554396303e-05, 0.005648933744697757, 0.0009909206531614168]","[0.00046232727188240803, 0.2, 0.09856736096203922]","[-4.5688655543963026e-05, 0.00010259966731793191, 0.00099092065316142]",0,0.00573313660068687,0.005735369530038346,0.005735369530038346,2.5199854111211305e-06,False,True,True,0.6,0.01,"[-4.569286097060206e-05, 0.005646935917800019, 0.0009893847506666845]","[-4.568865554396303e-05, 0.005648933744697757, 0.0009909206531614168]",0.00573313660068687,0.00573313660068687,0.005735369530038346,2.5199854111211305e-06,3.779978116681762e-06
17,6701.841634799,0.00034661700010474306,"[-4.569286097060206e-05, 0.005646935917800019, 0.0009893847506666845, 0.0, 0.0, 0.0, 0.0]","[-4.5691178799946454e-05, 0.005647735048559114, 0.0009899991116645774]","[-4.5691178799946454e-05, 0.005647735048559114, 0.0009899991116645774]","[0.0004164255010813687, 0.2, 0.09879008388918034]","[-4.569117879994647e-05, 9.616018682412353e-05, 0.0009899991116645718]",0,0.00573313660068687,0.005734029743874705,0.005734029743874705,1.0079941644487273e-06,False,True,True,0.6,0.01,"[-4.569286097060206e-05, 0.005646935917800019, 0.0009893847506666845]","[-4.5691178799946454e-05, 0.005647735048559114, 0.0009899991116645774]",0.00573313660068687,0.00573313660068687,0.005734029743874705,1.0079941644487273e-06,1.5119912466724032e-06
18,6712.464682279,0.0003356770002937992,"[-4.569286097060206e-05, 0.005646935917800019, 0.0009893847506666845, 0.0, 0.0, 0.0, 0.0]","[-4.569218810233982e-05, 0.005647255570103657, 0.0009896304950658416]","[-4.569218810233982e-05, 0.005647255570103657, 0.0009896304950658416]","[0.00037054192253156725, 0.2, 0.09900612574157937]","[-4.569218810233981e-05, 9.746908666100063e-05, 0.0009896304950658408]",0,0.00573313660068687,0.005733493853392068,0.005733493853392068,4.0319766577976594e-07,False,True,True,0.6,0.01,"[-4.569286097060206e-05, 0.005646935917800019, 0.0009893847506666845]","[-4.569218810233982e-05, 0.005647255570103657, 0.0009896304950658416]",0.00573313660068687,0.00573313660068687,0.005733493853392068,4.0319766577976594e-07,6.047964986689613e-07
19,6723.126439713,0.0003377109997018124,"[-4.569286097060206e-05, 0.005646935917800019, 0.0009893847506666845, 0.0, 0.0, 0.0, 0.0]","[-4.5692591823297165e-05, 0.005647063778721474, 0.0009894830484263473]","[-4.5692591823297165e-05, 0.005647063778721474, 0.0009894830484263473]","[0.0003246758803600501, 0.2, 0.09922177778641748]","[-4.569259182329719e-05, 9.984198115736698e-05, 0.0009894830484263456]",0,0.00573313660068687,0.005733279501037664,0.005733279501037664,1.612790663120439e-07,False,True,True,0.6,0.01,"[-4.569286097060206e-05, 0.005646935917800019, 0.0009893847506666845]","[-4.5692591823297165e-05, 0.005647063778721474, 0.0009894830484263473]",0.00573313660068687,0.00573313660068687,0.005733279501037664,1.612790663120439e-07,2.4191859946772205e-07
20,6733.755425166,0.0003360880000400357,"[-4.569286097060206e-05, 0.005646935917800019, 0.0009893847506666845, 0.0, 0.0, 0.0, 0.0]","[-4.569275331168011e-05, 0.005646987062168601, 0.0009894240697705496]","[-4.569275331168011e-05, 0.005646987062168601, 0.0009894240697705496]","[0.00027884359367538964, 0.2, 0.09944480156283654]","[-4.5692753311680134e-05, 9.315541911888991e-05, 0.000989424069770553]",0,0.00573313660068687,0.0057331937607101756,0.0057331937607101756,6.451162652481755e-08,False,True,True,0.6,0.01,"[-4.569286097060206e-05, 0.005646935917800019, 0.0009893847506666845]","[-4.569275331168011e-05, 0.005646987062168601, 0.0009894240697705496]",0.00573313660068687,0.00573313660068687,0.0057331937607101756,6.451162652481755e-08,9.676743978722636e-08
21,6744.331923831,0.00024879700049496023,"[-4.569286097060206e-05, 0.005646935917800019, 0.0009893847506666845, 0.0, 0.0, 0.0, 0.0]","[-4.5692817907033275e-05, 0.005646956375547452, 0.0009894004783082306]","[-4.5692817907033275e-05, 0.005646956375547452, 0.0009894004783082306]","[0.00023302906906475527, 0.2, 0.09966126685209098]","[-4.569281790703329e-05, 9.555090897167551e-05, 0.0009894004783082277]",0,0.00573313660068687,0.005733159464677471,0.005733159464677471,2.5804650610503572e-08,False,True,True,0.6,0.01,"[-4.569286097060206e-05, 0.005646935917800019, 0.0009893847506666845]","[-4.5692817907033275e-05, 0.005646956375547452, 0.0009894004783082306]",0.00573313660068687,0.00573313660068687,0.005733159464677471,2.5804650610503572e-08,3.8706975914313984e-08
22,6754.964151223,0.00034974299978784984,"[-4.569286097060206e-05, 0.005646935917800019, 0.0009893847506666845, 0.0, 0.0, 0.0, 0.0]","[-4.569284374517455e-05, 0.005646944100898992, 0.0009893910417233028]","[-4.569284374517455e-05, 0.005646944100898992, 0.0009893910417233028]","[0.00018724209427495309, 0.2, 0.09988374488486193]","[-4.569284374517454e-05, 9.07798022736217e-05, 0.0009893910417232976]",0,0.00573313660068687,0.005733145746280114,0.005733145746280114,1.0321860244286088e-08,False,True,True,0.6,0.01,"[-4.569286097060206e-05, 0.005646935917800019, 0.0009893847506666845]","[-4.569284374517455e-05, 0.005646944100898992, 0.0009893910417233028]",0.00573313660068687,0.00573313660068687,0.005733145746280114,1.0321860244286088e-08,1.548279036621748e-08
