step_index,timestamp_perf_counter,execution_time_s,raw_action,applied_delta,executed_delta,target_position,actual_move,retries,raw_action_norm,applied_delta_norm,executed_action_norm,action_delta_norm,done,success,use_action_smoothing,smooth_alpha,max_action_abs,clipped_delta,smoothed_delta,raw_delta_norm,clipped_delta_norm,smoothed_delta_norm,smoothing_delta_norm,step_delta_norm
17,2183.692625191,0.00030204399990907405,"[0.003421824274803786, 0.0068406712234718725, 0.002639371153400922, 0.0, 0.0, 0.0, 0.0]","[0.003421824274803786, 0.005, 0.002639371153400922]","[0.003421824274803786, 0.005, 0.002639371153400922]","[0.08148488914959681, 0.2, 0.07644487993558771]","[0.003421824274803781, 0.00034565615330572896, 0.0026393711534009184]",0,0.008091349964046637,0.006608718593875924,0.006608718593875924,0.0018406712234718724,False,True,False,0.6,,"[0.003421824274803786, 0.0068406712234718725, 0.002639371153400922]","[0.003421824274803786, 0.0068406712234718725, 0.002639371153400922]",0.008091349964046637,0.008091349964046637,0.008091349964046637,0.0,0.00606198649586471
18,2194.449303981,0.00028636500019274536,"[0.0025549449908601907, 0.0068406712234718725, 0.002639371153400922, 0.0, 0.0, 0.0, 0.0]","[0.0025549449908601907, 0.005, 0.002639371153400922]","[0.0025549449908601907, 0.005, 0.002639371153400922]","[0.08391315194129585, 0.2, 0.07802097526002211]","[0.002554944990860189, 0.0003081740784031395, 0.0026393711534009184]",0,0.007764586710145148,0.006204355243836905,0.006204355243836905,0.0018406712234718724,False,True,False,0.6,,"[0.0025549449908601907, 0.0068406712234718725, 0.002639371153400922]","[0.0025549449908601907, 0.0068406712234718725, 0.002639371153400922]",0.007764586710145148,0.007764586710145148,0.007764586710145148,0.0,0.0008668792839435953
19,2205.616659656,0.00023127199983719038,"[0.0024586250704220144, 0.006726982146741221, -0.0002481050513839962, 0.0, 0.0, 0.0, 0.0]","[0.0024586250704220144, 0.005, -0.0002481050513839962]","[0.0024586250704220144, 0.005, -0.0002481050513839962]","[0.08625684290287708, 0.2, 0.07668914455954871]","[0.0024586250704220075, 0.00027229520582514044, -0.00024810505138399275]",0,0.007166497202678938,0.00557731058427177,0.00557731058427177,0.001726982146741221,False,True,False,0.6,,"[0.0024586250704220144, 0.006726982146741221, -0.0002481050513839962]","[0.0024586250704220144, 0.006726982146741221, -0.0002481050513839962]",0.007166497202678938,0.007166497202678938,0.007166497202678938,0.0,0.0028913183094291433
20,2216.54196797,0.0002373830002397881,"[0.002362305149983833, 0.006726982146741221, -0.0002481050513839962, 0.0, 0.0, 0.0, 0.0]","[0.002362305149983833, 0.005, -0.0002481050513839962]","[0.002362305149983833, 0.005, -0.0002481050513839962]","[0.08848685654458624, 0.2, 0.07562369912249702]","[0.002362305149983826, 0.0002687030726336026, -0.00024810505138399275]",0,0.00713402625035383,0.005535525425663077,0.005535525425663077,0.001726982146741221,False,True,False,0.6,,"[0.002362305149983833, 0.006726982146741221, -0.0002481050513839962]","[0.002362305149983833, 0.006726982146741221, -0.0002481050513839962]",0.00713402625035383,0.00713402625035383,0.00713402625035383,0.0,9.63199204381815e-05
21,2227.932765169,0.00029237599983389373,"[0.002362305149983833, 0.0063290703781839356, -0.0005231027851730352, 0.0, 0.0, 0.0, 0.0]","[0.002362305149983833, 0.005, -0.0005231027851730352]","[0.002362305149983833, 0.005, -0.0005231027851730352]","[0.09072625668396941, 0.2, 0.07428115154884307]","[0.00236230514998384, 0.0002764100955630344, -0.0005231027851730352]",0,0.006775784382453538,0.005554648696857068,0.005554648696857068,0.0013290703781839355,False,True,False,0.6,,"[0.002362305149983833, 0.0063290703781839356, -0.0005231027851730352]","[0.002362305149983833, 0.0063290703781839356, -0.0005231027851730352]",0.006775784382453538,0.006775784382453538,0.006775784382453538,0.0,0.0004836915640627753
22,2240.21123293,0.0002618990001792554,"[0.0022659852295456567, 0.006442759454914588, -0.0005231027851730352, 0.0, 0.0, 0.0, 0.0]","[0.0022659852295456567, 0.005, -0.0005231027851730352]","[0.0022659852295456567, 0.005, -0.0005231027851730352]","[0.09284565936556896, 0.2, 0.07294700678151005]","[0.0022659852295456584, 0.00027662969963845874, -0.0005231027851730352]",0,0.0068496332002718355,0.005514374450867013,0.005514374450867013,0.0014427594549145878,False,True,False,0.6,,"[0.0022659852295456567, 0.006442759454914588, -0.0005231027851730352]","[0.0022659852295456567, 0.006442759454914588, -0.0005231027851730352]",0.0068496332002718355,0.0068496332002718355,0.0068496332002718355,0.0,0.00014900581613173618
23,2252.161928484,0.0003347560000293015,"[0.0022659852295456567, 0.006442759454914588, -0.0005231027851730352, 0.0, 0.0, 0.0, 0.0]","[0.0022659852295456567, 0.005, -0.0005231027851730352]","[0.0022659852295456567, 0.005, -0.0005231027851730352]","[0.09497643726528478, 0.2, 0.07161297877017207]","[0.0022659852295456584, 0.00029001240935266903, -0.0005231027851730352]",0,0.0068496332002718355,0.005514374450867013,0.005514374450867013,0.0014427594549145878,False,True,False,0.6,,"[0.0022659852295456567, 0.006442759454914588, -0.0005231027851730352]","[0.0022659852295456567, 0.006442759454914588, -0.0005231027851730352]",0.0068496332002718355,0.0068496332002718355,0.0068496332002718355,0.0,0.0
24,2263.024789084,0.00023075099989000591,"[0.0022659852295456567, 0.006442759454914588, -0.0005231027851730352, 0.0, 0.0, 0.0, 0.0]","[0.0022659852295456567, 0.005, -0.0005231027851730352]","[0.0022659852295456567, 0.005, -0.0005231027851730352]","[0.09710118535535762, 0.2, 0.07026108529260151]","[0.0022659852295456584, 0.00029621410319863317, -0.0005231027851730352]",0,0.0068496332002718355,0.005514374450867013,0.005514374450867013,0.0014427594549145878,False,True,False,0.6,,"[0.0022659852295456567, 0.006442759454914588, -0.0005231027851730352]","[0.0022659852295456567, 0.006442759454914588, -0.0005231027851730352]",0.0068496332002718355,0.0068496332002718355,0.0068496332002718355,0.0,0.0
25,2273.75735854,0.0003040179999516113,"[0.0022659852295456567, 0.006442759454914588, -0.0005231027851730352, 0.0, 0.0, 0.0, 0.0]","[0.0022659852295456567, 0.005, -0.0005231027851730352]","[0.0022659852295456567, 0.005, -0.0005231027851730352]","[0.0992174587179192, 0.2, 0.06889838062394468]","[0.0022659852295456584, 0.0003025944665493163, -0.0005231027851730352]",0,0.0068496332002718355,0.005514374450867013,0.005514374450867013,0.0014427594549145878,False,True,False,0.6,,"[0.0022659852295456567, 0.006442759454914588, -0.0005231027851730352]","[0.0022659852295456567, 0.006442759454914588, -0.0005231027851730352]",0.0068496332002718355,0.0068496332002718355,0.0068496332002718355,0.0,0.0
26,2284.334918888,0.00030376699987755273,"[0.0022659852295456567, 0.006442759454914588, -0.0005231027851730352, 0.0, 0.0, 0.0, 0.0]","[0.0022659852295456567, 0.005, -0.0005231027851730352]","[0.0022659852295456567, 0.005, -0.0005231027851730352]","[0.10132859875909142, 0.2, 0.06752570650031312]","[0.0022659852295456584, 0.0003109988166610511, -0.0005231027851730352]",0,0.0068496332002718355,0.005514374450867013,0.005514374450867013,0.0014427594549145878,False,True,False,0.6,,"[0.0022659852295456567, 0.006442759454914588, -0.0005231027851730352]","[0.0022659852295456567, 0.006442759454914588, -0.0005231027851730352]",0.0068496332002718355,0.0068496332002718355,0.0068496332002718355,0.0,0.0
