step_index,timestamp_perf_counter,execution_time_s,raw_action,applied_delta,executed_delta,target_position,actual_move,retries,raw_action_norm,applied_delta_norm,executed_action_norm,action_delta_norm,done,success,use_action_smoothing,smooth_alpha,max_action_abs,clipped_delta,smoothed_delta,raw_delta_norm,clipped_delta_norm,smoothed_delta_norm,smoothing_delta_norm,step_delta_norm
25,2892.349662804,0.0004272309997759294,"[-0.0002712668480132534, -0.0005711197637788526, -0.0031073157718569475, 0.0, 0.0, 0.0, 0.0]","[-0.0002712668480132534, -0.0005711197637788526, -0.0031073157718569475]","[-0.0002712668480132534, -0.0005711197637788526, -0.0031073157718569475]","[0.09455285511575708, 0.1985919956995891, 0.029011588260567087]","[-0.0002712668480132491, -0.0005711197637788545, -0.003107315771856946]",0,0.003170989560601043,0.003170989560601043,0.003170989560601043,0.0,False,True,False,0.6,,"[-0.0002712668480132534, -0.0005711197637788526, -0.0031073157718569475]","[-0.0002712668480132534, -0.0005711197637788526, -0.0031073157718569475]",0.003170989560601043,0.003170989560601043,0.003170989560601043,0.0,0.0
26,2904.067942125,0.00021639499982484267,"[-0.0002712668480132534, -0.0005711197637788526, -0.003177169203256055, 0.0, 0.0, 0.0, 0.0]","[-0.0002712668480132534, -0.0005711197637788526, -0.003177169203256055]","[-0.0002712668480132534, -0.0005711197637788526, -0.003177169203256055]","[0.09444595602101534, 0.19867227150860017, 0.026927182585711633]","[-0.0002712668480132491, -0.0005711197637788545, -0.003177169203256055]",0,0.0032394702705116113,0.0032394702705116113,0.0032394702705116113,0.0,False,True,False,0.6,,"[-0.0002712668480132534, -0.0005711197637788526, -0.003177169203256055]","[-0.0002712668480132534, -0.0005711197637788526, -0.003177169203256055]",0.0032394702705116113,0.0032394702705116113,0.0032394702705116113,0.0,6.985343139910734e-05
27,2916.471691218,0.00021989199967720197,"[-0.0002712668480132534, -0.0005711197637788526, -0.003177169203256055, 0.0, 0.0, 0.0, 0.0]","[-0.0002712668480132534, -0.0005711197637788526, -0.003177169203256055]","[-0.0002712668480132534, -0.0005711197637788526, -0.003177169203256055]","[0.09396495732770965, 0.19921284988459456, 0.025550641822842883]","[-0.0002712668480132491, -0.0005711197637788545, -0.003177169203256055]",0,0.0032394702705116113,0.0032394702705116113,0.0032394702705116113,0.0,False,True,False,0.6,,"[-0.0002712668480132534, -0.0005711197637788526, -0.003177169203256055]","[-0.0002712668480132534, -0.0005711197637788526, -0.003177169203256055]",0.0032394702705116113,0.0032394702705116113,0.0032394702705116113,0.0,0.0
28,2928.706414471,0.00045179600010669674,"[-0.0002712668480132534, -0.0005711197637788526, -0.003177169203256055, 0.0, 0.0, 0.0, 0.0]","[-0.0002712668480132534, -0.0005711197637788526, -0.003177169203256055]","[-0.0002712668480132534, -0.0005711197637788526, -0.003177169203256055]","[0.09291962585609462, 0.2, 0.02524139547521837]","[-0.0002712668480132491, -0.0009241703799021117, -0.003177169203256055]",0,0.0032394702705116113,0.0032394702705116113,0.0032394702705116113,0.0,False,True,False,0.6,,"[-0.0002712668480132534, -0.0005711197637788526, -0.003177169203256055]","[-0.0002712668480132534, -0.0005711197637788526, -0.003177169203256055]",0.0032394702705116113,0.0032394702705116113,0.0032394702705116113,0.0,0.0
29,2940.647907921,0.00030146500012051547,"[-0.0002712668480132534, -0.0005711197637788526, -0.003177169203256055, 0.0, 0.0, 0.0, 0.0]","[-0.0002712668480132534, -0.0005711197637788526, -0.003177169203256055]","[-0.0002712668480132534, -0.0005711197637788526, -0.003177169203256055]","[0.09218465135600351, 0.2, 0.025077122138311866]","[-0.0002712668480132491, -0.0016930574897907058, -0.003177169203256055]",0,0.0032394702705116113,0.0032394702705116113,0.0032394702705116113,0.0,False,True,False,0.6,,"[-0.0002712668480132534, -0.0005711197637788526, -0.003177169203256055]","[-0.0002712668480132534, -0.0005711197637788526, -0.003177169203256055]",0.0032394702705116113,0.0032394702705116113,0.0032394702705116113,0.0,0.0
30,2952.494042142,0.0003220230000806623,"[-0.0002712668480132534, -0.0005711197637788526, -0.003177169203256055, 0.0, 0.0, 0.0, 0.0]","[-0.0002712668480132534, -0.0005711197637788526, -0.003177169203256055]","[-0.0002712668480132534, -0.0005711197637788526, -0.003177169203256055]","[0.09216264487285701, 0.2, 0.024779369418471968]","[-0.0002712668480132491, -0.0015724747868204325, -0.003177169203256055]",0,0.0032394702705116113,0.0032394702705116113,0.0032394702705116113,0.0,False,True,False,0.6,,"[-0.0002712668480132534, -0.0005711197637788526, -0.003177169203256055]","[-0.0002712668480132534, -0.0005711197637788526, -0.003177169203256055]",0.0032394702705116113,0.0032394702705116113,0.0032394702705116113,0.0,0.0
31,2964.081953173,0.0002432460000818537,"[-0.0002712668480132534, -0.0005711197637788526, -0.003177169203256055, 0.0, 0.0, 0.0, 0.0]","[-0.0002712668480132534, -0.0005711197637788526, -0.003177169203256055]","[-0.0002712668480132534, -0.0005711197637788526, -0.003177169203256055]","[0.09206093743435657, 0.2, 0.024631302004453553]","[-0.0002712668480132491, -0.0016700587936259725, -0.003177169203256055]",0,0.0032394702705116113,0.0032394702705116113,0.0032394702705116113,0.0,False,True,False,0.6,,"[-0.0002712668480132534, -0.0005711197637788526, -0.003177169203256055]","[-0.0002712668480132534, -0.0005711197637788526, -0.003177169203256055]",0.0032394702705116113,0.0032394702705116113,0.0032394702705116113,0.0,0.0
32,2975.581138414,0.00020978299971829983,"[-0.0002712668480132534, -0.0005711197637788526, -0.003177169203256055, 0.0, 0.0, 0.0, 0.0]","[-0.0002712668480132534, -0.0005711197637788526, -0.003177169203256055]","[-0.0002712668480132534, -0.0005711197637788526, -0.003177169203256055]","[0.09199636617170888, 0.2, 0.024527683108838183]","[-0.0002712668480132491, -0.0017123719467939391, -0.003177169203256055]",0,0.0032394702705116113,0.0032394702705116113,0.0032394702705116113,0.0,False,True,False,0.6,,"[-0.0002712668480132534, -0.0005711197637788526, -0.003177169203256055]","[-0.0002712668480132534, -0.0005711197637788526, -0.003177169203256055]",0.0032394702705116113,0.0032394702705116113,0.0032394702705116113,0.0,0.0
33,2987.455598985,0.00021389099993029959,"[-0.0002712668480132534, -0.0005711197637788526, -0.003177169203256055, 0.0, 0.0, 0.0, 0.0]","[-0.0002712668480132534, -0.0005711197637788526, -0.003177169203256055]","[-0.0002712668480132534, -0.0005711197637788526, -0.003177169203256055]","[0.09195182559362025, 0.2, 0.02444995108628308]","[-0.0002712668480132491, -0.0017429103135325752, -0.003177169203256055]",0,0.0032394702705116113,0.0032394702705116113,0.0032394702705116113,0.0,False,True,False,0.6,,"[-0.0002712668480132534, -0.0005711197637788526, -0.003177169203256055]","[-0.0002712668480132534, -0.0005711197637788526, -0.003177169203256055]",0.0032394702705116113,0.0032394702705116113,0.0032394702705116113,0.0,0.0
34,2999.047841483,0.00032559999999648426,"[-0.0002712668480132534, -0.0005711197637788526, -0.003177169203256055, 0.0, 0.0, 0.0, 0.0]","[-0.0002712668480132534, -0.0005711197637788526, -0.003177169203256055]","[-0.0002712668480132534, -0.0005711197637788526, -0.003177169203256055]","[0.09191855791136255, 0.2, 0.02439318453914035]","[-0.0002712668480132491, -0.0017669039679713283, -0.003177169203256055]",0,0.0032394702705116113,0.0032394702705116113,0.0032394702705116113,0.0,False,True,False,0.6,,"[-0.0002712668480132534, -0.0005711197637788526, -0.003177169203256055]","[-0.0002712668480132534, -0.0005711197637788526, -0.003177169203256055]",0.0032394702705116113,0.0032394702705116113,0.0032394702705116113,0.0,0.0
