step_index,timestamp_perf_counter,execution_time_s,raw_action,applied_delta,executed_delta,target_position,actual_move,retries,raw_action_norm,applied_delta_norm,executed_action_norm,action_delta_norm,done,success,use_action_smoothing,smooth_alpha,max_action_abs,clipped_delta,smoothed_delta,raw_delta_norm,clipped_delta_norm,smoothed_delta_norm,smoothing_delta_norm,step_delta_norm
10,4043.996832815,0.00027540600012798677,"[-0.0022610510310486845, 0.005078490534146754, 0.0016768790851392802, 0.0, 0.0, 0.0, 0.0]","[-0.0022610510310486845, 0.005078490534146754, 0.0016768790851392802]","[-0.0022610510310486845, 0.005078490534146754, 0.0016768790851392802]","[-0.06923110028816531, 0.2, 0.09396707775824928]","[-0.0022610510310486776, 0.0002439275802806895, 0.0016768790851392767]",0,0.005806491310301089,0.005806491310301089,0.005806491310301089,0.0,False,True,False,0.6,,"[-0.0022610510310486845, 0.005078490534146754, 0.0016768790851392802]","[-0.0022610510310486845, 0.005078490534146754, 0.0016768790851392802]",0.005806491310301089,0.005806491310301089,0.005806491310301089,0.0,0.004256273330530452
11,4055.255796381,0.00033367600008205045,"[-0.0019720912697341504, 0.004907956919050776, -0.007879292164029845, 0.0, 0.0, 0.0, 0.0]","[-0.0019720912697341504, 0.004907956919050776, -0.007879292164029845]","[-0.0019720912697341504, 0.004907956919050776, -0.007879292164029845]","[-0.07113889371532922, 0.2, 0.08513856286416899]","[-0.001972091269734147, 0.0001838597916669349, -0.007879292164029841]",0,0.009490017392057938,0.009490017392057938,0.009490017392057938,0.0,False,True,False,0.6,,"[-0.0019720912697341504, 0.004907956919050776, -0.007879292164029845]","[-0.0019720912697341504, 0.004907956919050776, -0.007879292164029845]",0.009490017392057938,0.009490017392057938,0.009490017392057938,0.0,0.009562059840901607
12,4066.374404022,0.0003068760001951887,"[-0.0014904916675432638, 0.0035436879982829426, 0.0009206353172194238, 0.0, 0.0, 0.0, 0.0]","[-0.0014904916675432638, 0.0035436879982829426, 0.0009206353172194238]","[-0.0014904916675432638, 0.0035436879982829426, 0.0009206353172194238]","[-0.07256172986103387, 0.2, 0.0860481617585625]","[-0.0014904916675432672, 0.00018841765695495893, 0.0009206353172194204]",0,0.003953082269255496,0.003953082269255496,0.003953082269255496,0.0,False,True,False,0.6,,"[-0.0014904916675432638, 0.0035436879982829426, 0.0009206353172194238]","[-0.0014904916675432638, 0.0035436879982829426, 0.0009206353172194238]",0.003953082269255496,0.003953082269255496,0.003953082269255496,0.0,0.008918065459518088
13,4077.512254825,0.0003878679999615997,"[-0.0014904916675432638, 0.0035436879982829426, 0.0008518858837721632, 0.0, 0.0, 0.0, 0.0]","[-0.0014904916675432638, 0.0035436879982829426, 0.0008518858837721632]","[-0.0014904916675432638, 0.0035436879982829426, 0.0008518858837721632]","[-0.07398263936664086, 0.2, 0.08602142824719301]","[-0.0014904916675432672, 0.00019062344887083027, 0.0008518858837721632]",0,0.003937638835541008,0.003937638835541008,0.003937638835541008,0.0,False,True,False,0.6,,"[-0.0014904916675432638, 0.0035436879982829426, 0.0008518858837721632]","[-0.0014904916675432638, 0.0035436879982829426, 0.0008518858837721632]",0.003937638835541008,0.003937638835541008,0.003937638835541008,0.0,6.874943344726062e-05
14,4088.667913835,0.0002697559998523502,"[-0.0013941717471050857, 0.0029752426146296782, -0.014822984942203096, 0.0, 0.0, 0.0, 0.0]","[-0.0013941717471050857, 0.0029752426146296782, -0.01]","[-0.0013941717471050857, 0.0029752426146296782, -0.01]","[-0.07530348968501921, 0.2, 0.07514113756342974]","[-0.0013941717471050857, 0.00019707194832663255, -0.009999999999999995]",0,0.015182775308655338,0.010525957603768623,0.010525957603768623,0.004822984942203096,False,True,False,0.6,,"[-0.0013941717471050857, 0.0029752426146296782, -0.014822984942203096]","[-0.0013941717471050857, 0.0029752426146296782, -0.014822984942203096]",0.015182775308655338,0.015182775308655338,0.015182775308655338,0.0,0.01568547044536058
15,4099.822551597,0.00032649300010234583,"[-0.00033465262228513266, 0.00075830561838195, -0.014479237774966796, 0.0, 0.0, 0.0, 0.0]","[-0.00033465262228513266, 0.00075830561838195, -0.01]","[-0.00033465262228513266, 0.00075830561838195, -0.01]","[-0.07556020364429353, 0.2, 0.06533976283722959]","[-0.00033465262228513093, 0.0002057550715219847, -0.009999999999999995]",0,0.014502942678384183,0.010034292191703008,0.010034292191703008,0.004479237774966796,False,True,False,0.6,,"[-0.00033465262228513266, 0.00075830561838195, -0.014479237774966796]","[-0.00033465262228513266, 0.00075830561838195, -0.014479237774966796]",0.014502942678384183,0.014502942678384183,0.014502942678384183,0.0,0.0024810386002991004
16,4111.076548368,0.00037035500008641975,"[5.062705946757423e-05, -9.436245709794604e-05, -0.010148023467789423, 0.0, 0.0, 0.0, 0.0]","[5.062705946757423e-05, -9.436245709794604e-05, -0.01]","[5.062705946757423e-05, -9.436245709794604e-05, -0.01]","[-0.07542820074503503, 0.19969063344568774, 0.055532954631737]","[5.062705946756729e-05, -9.436245709795732e-05, -0.010000000000000002]",0,0.010148588457281374,0.010000573352186359,0.010000573352186359,0.00014802346778942238,False,True,False,0.6,,"[5.062705946757423e-05, -9.436245709794604e-05, -0.010148023467789423]","[5.062705946757423e-05, -9.436245709794604e-05, -0.010148023467789423]",0.010148588457281374,0.010148588457281374,0.010148588457281374,0.0,0.004431128598315787
17,4122.047043714,0.00033109099967987277,"[0.00014694697990575226, -0.0003785851489245785, -0.010766768368814761, 0.0, 0.0, 0.0, 0.0]","[0.00014694697990575226, -0.0003785851489245785, -0.01]","[0.00014694697990575226, -0.0003785851489245785, -0.01]","[-0.07521141669970165, 0.19908732054081035, 0.04573485368934335]","[0.0001469469799057488, -0.0003785851489245817, -0.010000000000000002]",0,0.01077442440400413,0.010008242609463945,0.010008242609463945,0.000766768368814761,False,True,False,0.6,,"[0.00014694697990575226, -0.0003785851489245785, -0.010766768368814761]","[0.00014694697990575226, -0.0003785851489245785, -0.010766768368814761]",0.01077442440400413,0.01077442440400413,0.01077442440400413,0.0,0.0006876811166283759
18,4133.289277368,0.00021313000070222188,"[0.00024326690034392855, -0.0007196523791165364, -0.007879292164029845, 0.0, 0.0, 0.0, 0.0]","[0.00024326690034392855, -0.0007196523791165364, -0.007879292164029845]","[0.00024326690034392855, -0.0007196523791165364, -0.007879292164029845]","[-0.07488339141716002, 0.1981329144175216, 0.03807055944978302]","[0.00024326690034393028, -0.000719652379116531, -0.007879292164029841]",0,0.007915827394386083,0.007915827394386083,0.007915827394386083,0.0,False,True,False,0.6,,"[0.00024326690034392855, -0.0007196523791165364, -0.007879292164029845]","[0.00024326690034392855, -0.0007196523791165364, -0.007879292164029845]",0.007915827394386083,0.007915827394386083,0.007915827394386083,0.0,0.002909144756759817
19,4144.587653169,0.00044914299996889895,"[0.00024326690034392855, -0.0007764969174818634, -0.00437307105821959, 0.0, 0.0, 0.0, 0.0]","[0.00024326690034392855, -0.0007764969174818634, -0.00437307105821959]","[0.00024326690034392855, -0.0007764969174818634, -0.00437307105821959]","[-0.07454251047266713, 0.19709821213562764, 0.03369753179537361]","[0.00024326690034393028, -0.0007764969174818559, -0.004373071058219588]",0,0.004448131824474133,0.004448131824474133,0.004448131824474133,0.0,False,True,False,0.6,,"[0.00024326690034392855, -0.0007764969174818634, -0.00437307105821959]","[0.00024326690034392855, -0.0007764969174818634, -0.00437307105821959]",0.004448131824474133,0.004448131824474133,0.004448131824474133,0.0,0.003506681870995893
