step_index,timestamp_perf_counter,execution_time_s,raw_action,applied_delta,executed_delta,target_position,actual_move,retries,raw_action_norm,applied_delta_norm,executed_action_norm,action_delta_norm,done,success,use_action_smoothing,smooth_alpha,max_action_abs,clipped_delta,smoothed_delta,raw_delta_norm,clipped_delta_norm,smoothed_delta_norm,smoothing_delta_norm,step_delta_norm
20,4767.265518699,0.0002247219999844674,"[0.0003395868207821083, -0.0007764969174818634, -0.00437307105821959, 0.0, 0.0, 0.0, 0.0]","[0.0002121001693602477, -0.0005251400315790154, -0.006074457113403832]","[0.0002121001693602477, -0.0005251400315790154, -0.006074457113403832]","[-0.09619148865041813, 0.19873036482579884, 0.03390212702224635]","[0.0002121001693602409, -0.0005251400315790244, -0.006074457113403833]",0,0.004454437916499178,0.006100802222428774,0.006100802222428774,0.001724571726301035,False,True,True,0.6,0.01,"[0.0003395868207821083, -0.0007764969174818634, -0.00437307105821959]","[0.0002121001693602477, -0.0005251400315790154, -0.006074457113403832]",0.004454437916499178,0.004454437916499178,0.006100802222428774,0.001724571726301035,0.002586857589451551
21,4778.481721012,0.00028286100041441387,"[0.0003395868207821083, -0.0003785851489245785, -0.0029293329558271325, 0.0, 0.0, 0.0, 0.996078431372549]","[0.00028859216021336406, -0.0004372071019863533, -0.004187382618857812]","[0.00028859216021336406, -0.0004372071019863533, -0.004187382618857812]","[-0.09575180424915285, 0.19798104345189557, 0.029435207072731947]","[0.00028859216021336065, -0.0004372071019863588, -0.004187382618857812]",0,0.996082868582272,0.004220024725244679,0.004220024725244679,0.0012604467237606297,False,True,True,0.6,0.01,"[0.0003395868207821083, -0.0003785851489245785, -0.0029293329558271325]","[0.00028859216021336406, -0.0004372071019863533, -0.004187382618857812]",0.002973152786173302,0.002973152786173302,0.004220024725244679,0.0012604467237606297,0.0018906700856409445
22,4791.232669413,0.0002423450005153427,"[0.00024326690034392855, -0.0003785851489245785, -0.0021043397544600138, 0.0, 0.0, 0.0, 0.996078431372549]","[0.00026139700429170275, -0.0004020339301492884, -0.002937556900219133]","[0.00026139700429170275, -0.0004020339301492884, -0.002937556900219133]","[-0.08998483548224201, 0.2, 0.027546202336215596]","[0.00026139700429170243, -0.00123654877505891, -0.0029375569002191328]",0,0.99608075586114,0.0029764408639966294,0.0029764408639966294,0.000833744180187817,False,True,True,0.6,0.01,"[0.00024326690034392855, -0.0003785851489245785, -0.0021043397544600138]","[0.00026139700429170275, -0.0004020339301492884, -0.002937556900219133]",0.0021519180518760513,0.0021519180518760513,0.0029764408639966294,0.000833744180187817,0.0012506162702817254
23,4802.883375743,0.00031570200007990934,"[0.00024326690034392855, -0.0003785851489245785, -0.0021043397544600138, 0.0, 0.0, 0.0, 0.996078431372549]","[0.00025051894192303824, -0.00038796466141446245, -0.002437626612763662]","[0.00025051894192303824, -0.00038796466141446245, -0.002437626612763662]","[-0.08984258552174144, 0.2, 0.02616299001712965]","[0.0002505189419230447, -0.0008685920211544684, -0.002437626612763661]",0,0.99608075586114,0.0024809876706711623,0.0024809876706711623,0.00033349767207512714,False,True,True,0.6,0.01,"[0.00024326690034392855, -0.0003785851489245785, -0.0021043397544600138]","[0.00025051894192303824, -0.00038796466141446245, -0.002437626612763662]",0.0021519180518760513,0.0021519180518760513,0.0024809876706711623,0.00033349767207512714,0.0005002465081126899
24,4814.702463495,0.00021089599977131002,"[0.00024326690034392855, -0.0003785851489245785, -0.0021043397544600138, 0.0, 0.0, 0.0, 0.996078431372549]","[0.00024616771697557243, -0.0003823369539205321, -0.002237654497781473]","[0.00024616771697557243, -0.0003823369539205321, -0.002237654497781473]","[-0.08984307385689726, 0.2, 0.024934075526577608]","[0.0002461677169755677, -0.0007793546447148469, -0.0022376544977814744]",0,0.99608075586114,0.0022833917190565123,0.0022833917190565123,0.00013339906883005095,False,True,True,0.6,0.01,"[0.00024326690034392855, -0.0003785851489245785, -0.0021043397544600138]","[0.00024616771697557243, -0.0003823369539205321, -0.002237654497781473]",0.0021519180518760513,0.0021519180518760513,0.0022833917190565123,0.00013339906883005095,0.00020009860324507621
25,4826.297703044,0.0002207650004493189,"[0.00024326690034392855, -0.0003785851489245785, -0.0021043397544600138, 0.0, 0.0, 0.0, 0.996078431372549]","[0.0002444272269965861, -0.0003800858709229599, -0.0021576656517885975]","[0.0002444272269965861, -0.0003800858709229599, -0.0021576656517885975]","[-0.08987213515310918, 0.2, 0.02376462222387844]","[0.0002444272269965797, -0.0007666199430318155, -0.0021576656517885984]",0,0.99608075586114,0.002204479758011132,0.002204479758011132,5.3359627532020375e-05,False,True,True,0.6,0.01,"[0.00024326690034392855, -0.0003785851489245785, -0.0021043397544600138]","[0.0002444272269965861, -0.0003800858709229599, -0.0021576656517885975]",0.0021519180518760513,0.0021519180518760513,0.002204479758011132,5.3359627532020375e-05,8.003944129803057e-05
26,4838.028707758,0.0002895739999075886,"[0.00024326690034392855, -0.0003785851489245785, -0.0021043397544600138, 0.0, 0.0, 0.0, 0.996078431372549]","[0.00024373103100499156, -0.0003791854377239311, -0.0021256701133914474]","[0.00024373103100499156, -0.0003791854377239311, -0.0021256701133914474]","[-0.08991411776737539, 0.2, 0.02262182377366409]","[0.00024373103100498728, -0.0007696459545901702, -0.0021256701133914487]",0,0.99608075586114,0.0021729380669090075,0.0021729380669090075,2.134385101280824e-05,False,True,True,0.6,0.01,"[0.00024326690034392855, -0.0003785851489245785, -0.0021043397544600138]","[0.00024373103100499156, -0.0003791854377239311, -0.0021256701133914474]",0.0021519180518760513,0.0021519180518760513,0.0021729380669090075,2.134385101280824e-05,3.201577651921214e-05
27,4849.512271488,0.0002185399998779758,"[0.00024326690034392855, -0.0003785851489245785, -0.0021043397544600138, 0.0, 0.0, 0.0, 0.996078431372549]","[0.00024345255260835376, -0.00037882526444431953, -0.002112871898032587]","[0.00024345255260835376, -0.00037882526444431953, -0.002112871898032587]","[-0.0899596691968531, 0.2, 0.02148751062697854]","[0.00024345255260835308, -0.0007755938145964092, -0.002112871898032588]",0,0.99608075586114,0.0021603252958405732,0.0021603252958405732,8.537540405123296e-06,False,True,True,0.6,0.01,"[0.00024326690034392855, -0.0003785851489245785, -0.0021043397544600138]","[0.00024345255260835376, -0.00037882526444431953, -0.002112871898032587]",0.0021519180518760513,0.0021519180518760513,0.0021603252958405732,8.537540405123296e-06,1.2806310607684942e-05
28,4861.081655375,0.00023903900000732392,"[0.00024326690034392855, -0.0003785851489245785, -0.0021043397544600138, 0.0, 0.0, 0.0, 0.996078431372549]","[0.00024334116124969863, -0.0003786811951324749, -0.002107752611889043]","[0.00024334116124969863, -0.0003786811951324749, -0.002107752611889043]","[-0.09000492816805011, 0.2, 0.0203575001141711]","[0.00024334116124970218, -0.0007860633293835795, -0.002107752611889044]",0,0.99608075586114,0.002155280826535232,0.002155280826535232,3.415016162049145e-06,False,True,True,0.6,0.01,"[0.00024326690034392855, -0.0003785851489245785, -0.0021043397544600138]","[0.00024334116124969863, -0.0003786811951324749, -0.002107752611889043]",0.0021519180518760513,0.0021519180518760513,0.002155280826535232,3.415016162049145e-06,5.1225242430741506e-06
29,4872.631239297,0.00022057399928598898,"[0.00024326690034392855, -0.0003785851489245785, -0.0021043397544600138, 0.0, 0.0, 0.0, 0.996078431372549]","[0.00024329660470623658, -0.00037862356740773703, -0.0021057048974316254]","[0.00024329660470623658, -0.00037862356740773703, -0.0021057048974316254]","[-0.09004776189605393, 0.2, 0.02]","[0.0002432966047062335, -0.0008027965816626847, -0.0013450536901832774]",0,0.99608075586114,0.0021532631420069577,0.0021532631420069577,1.3660064648196576e-06,False,True,True,0.6,0.01,"[0.00024326690034392855, -0.0003785851489245785, -0.0021043397544600138]","[0.00024329660470623658, -0.00037862356740773703, -0.0021057048974316254]",0.0021519180518760513,0.0021519180518760513,0.0021532631420069577,1.3660064648196576e-06,2.049009697229488e-06
30,4883.885433533,0.00034810400029527955,"[0.00024326690034392855, -0.00026489607219392524, -0.0014855948534346752, 0.0, 0.0, 0.0, 0.996078431372549]","[0.00024327878208885175, -0.00031038707027945, -0.0017336388710334555]","[0.00024327878208885175, -0.00031038707027945, -0.0017336388710334555]","[-0.09005972359022907, 0.2, 0.02]","[0.00024327878208885156, -0.0007950013392911126, -0.0008815366913995058]",0,0.9960796041413459,0.0017779281296974436,0.0017779281296974436,0.0002521810177522034,False,True,True,0.6,0.01,"[0.00024326690034392855, -0.00026489607219392524, -0.0014855948534346752]","[0.00024327878208885175, -0.00031038707027945, -0.0017336388710334555]",0.0015285093334416727,0.0015285093334416727,0.0017779281296974436,0.0002521810177522034,0.00037827152662830456
31,4895.167285031,0.00022376000015356112,"[0.00024326690034392855, -0.0003785851489245785, -0.0021043397544600138, 0.0, 0.0, 0.0, 0.996078431372549]","[0.00024327165304189783, -0.00035130591746652707, -0.0019560594010893904]","[0.00024327165304189783, -0.00035130591746652707, -0.0019560594010893904]","[-0.09005678646412306, 0.2, 0.02]","[0.00024327165304190157, -0.0007870710668303194, -0.0008260468809754874]",0,0.99608075586114,0.0020021901321829855,0.0020021901321829855,0.00015076876230588022,False,True,True,0.6,0.01,"[0.00024326690034392855, -0.0003785851489245785, -0.0021043397544600138]","[0.00024327165304189783, -0.00035130591746652707, -0.0019560594010893904]",0.0021519180518760513,0.0021519180518760513,0.0020021901321829855,0.00015076876230588022,0.0002261531434588203
32,4906.66325622,0.0003357010000399896,"[0.00024326690034392855, -0.0003785851489245785, -0.0021043397544600138, 0.0, 0.0, 0.0, 0.996078431372549]","[0.00024326880142311625, -0.00036767345634135793, -0.0020450276131117645]","[0.00024326880142311625, -0.00036767345634135793, -0.0020450276131117645]","[-0.0900559278285245, 0.2, 0.02]","[0.00024326880142311325, -0.0007854898486883144, -0.0008194001492003271]",0,0.99608075586114,0.002092008943248915,0.002092008943248915,6.0307504922351994e-05,False,True,True,0.6,0.01,"[0.00024326690034392855, -0.0003785851489245785, -0.0021043397544600138]","[0.00024326880142311625, -0.00036767345634135793, -0.0020450276131117645]",0.0021519180518760513,0.0021519180518760513,0.002092008943248915,6.0307504922351994e-05,9.046125738352821e-05
33,4918.133303027,0.00022313899989967467,"[0.00024326690034392855, -0.0003785851489245785, -0.0021043397544600138, 0.0, 0.0, 0.0, 0.996078431372549]","[0.00024326766077560364, -0.00037422047189129024, -0.002080614897920714]","[0.00024326766077560364, -0.00037422047189129024, -0.002080614897920714]","[-0.0900557188653848, 0.2, 0.02]","[0.00024326766077560624, -0.0007852655702431099, -0.0008186032320719148]",0,0.99608075586114,0.002127951707584408,0.002127951707584408,2.4123001968940804e-05,False,True,True,0.6,0.01,"[0.00024326690034392855, -0.0003785851489245785, -0.0021043397544600138]","[0.00024326766077560364, -0.00037422047189129024, -0.002080614897920714]",0.0021519180518760513,0.0021519180518760513,0.002127951707584408,2.4123001968940804e-05,3.6184502953411196e-05
34,4929.425696882,0.0004683289998865803,"[0.00024326690034392855, -0.0003785851489245785, -0.0021043397544600138, 0.0, 0.0, 0.0, 0.996078431372549]","[0.0002432672045165986, -0.0003768392781112632, -0.0020948498118442942]","[0.0002432672045165986, -0.0003768392781112632, -0.0020948498118442942]","[-0.09005562559020455, 0.2, 0.02]","[0.00024326720451660344, -0.000785261263724718, -0.0008185079381460257]",0,0.99608075586114,0.0021423310921761867,0.0021423310921761867,9.649200787575975e-06,False,True,True,0.6,0.01,"[0.00024326690034392855, -0.0003785851489245785, -0.0021043397544600138]","[0.0002432672045165986, -0.0003768392781112632, -0.0020948498118442942]",0.0021519180518760513,0.0021519180518760513,0.0021423310921761867,9.649200787575975e-06,1.4473801181364826e-05
35,4941.024286175,0.00022897999951965176,"[0.00024326690034392855, -0.0003785851489245785, -0.0021043397544600138, 0.0, 0.0, 0.0, 0.996078431372549]","[0.00024326702201299657, -0.0003778868005992524, -0.002100543777413726]","[0.00024326702201299657, -0.0003778868005992524, -0.002100543777413726]","[-0.09005554967690117, 0.2, 0.02]","[0.000243267022012994, -0.0007852888539217617, -0.0008184968988467732]",0,0.99608075586114,0.0021480832011115717,0.0021480832011115717,3.859680315030216e-06,False,True,True,0.6,0.01,"[0.00024326690034392855, -0.0003785851489245785, -0.0021043397544600138]","[0.00024326702201299657, -0.0003778868005992524, -0.002100543777413726]",0.0021519180518760513,0.0021519180518760513,0.0021480832011115717,3.859680315030216e-06,5.78952047254576e-06
