step_index,timestamp_perf_counter,execution_time_s,raw_action,applied_delta,executed_delta,target_position,actual_move,retries,raw_action_norm,applied_delta_norm,executed_action_norm,action_delta_norm,done,success,use_action_smoothing,smooth_alpha,max_action_abs,clipped_delta,smoothed_delta,raw_delta_norm,clipped_delta_norm,smoothed_delta_norm,smoothing_delta_norm,step_delta_norm
10,1012.525805759,0.00033308499996564933,"[-0.000910333912253535, 0.0024778414291384415, 0.0005250626608966757, 0.0, 0.0, 0.0, 0.0]","[-0.0012181030479519277, 0.0026973216926986167, 0.0005781990149774281]","[-0.0012181030479519277, 0.0026973216926986167, 0.0005781990149774281]","[-0.05064607265631674, 0.18144889544841786, 0.09545424102278088]","[-0.0012181030479519253, 0.002697321692698623, 0.0005781990149774235]",0,0.002691485979458477,0.0030155651958220326,0.0030155651958220326,0.0003817288292832685,False,True,True,0.6,0.01,"[-0.000910333912253535, 0.0024778414291384415, 0.0005250626608966757]","[-0.0012181030479519277, 0.0026973216926986167, 0.0005781990149774281]",0.002691485979458477,0.002691485979458477,0.0030155651958220326,0.0003817288292832685,0.0005725932439249025
11,1023.170132443,0.00034875399990141887,"[-0.000910333912253535, 0.0024778414291384415, 0.0005250626608966757, 0.0, 0.0, 0.0, 0.0]","[-0.0010334415665328922, 0.0025656335345625118, 0.0005463172025289766]","[-0.0010334415665328922, 0.0025656335345625118, 0.0005463172025289766]","[-0.05157813754609279, 0.1836520614086367, 0.09539057747213196]","[-0.001033441566532893, 0.002565633534562517, 0.0005463172025289703]",0,0.002691485979458477,0.0028193863500571843,0.0028193863500571843,0.00015269153171330754,False,True,True,0.6,0.01,"[-0.000910333912253535, 0.0024778414291384415, 0.0005250626608966757]","[-0.0010334415665328922, 0.0025656335345625118, 0.0005463172025289766]",0.002691485979458477,0.002691485979458477,0.0028193863500571843,0.00015269153171330754,0.0002290372975699609
12,1033.948897316,0.00023152099993239972,"[-0.0010846249297736124, 0.003066237448824235, -0.012258115285140115, 0.0, 0.0, 0.0, 0.0]","[-0.0010641515844773243, 0.002865995883119546, -0.00578147311898841]","[-0.0010641515844773243, 0.002865995883119546, -0.00578147311898841]","[-0.05253387351138816, 0.18617566323818652, 0.08897744780981598]","[-0.001064151584477327, 0.002865995883119532, -0.005781473118988412]",0,0.012682255859059315,0.006540013946650982,0.006540013946650982,0.006479769254447085,False,True,True,0.6,0.01,"[-0.0010846249297736124, 0.003066237448824235, -0.01]","[-0.0010641515844773243, 0.002865995883119546, -0.00578147311898841]",0.012682255859059315,0.010515618066992475,0.006540013946650982,0.004223326282484088,0.006334989423726132
13,1044.610871916,0.000314676000016334,"[-0.000910333912253535, 0.002905765807091746, -0.012258115285140115, 0.0, 0.0, 0.0, 0.0]","[-0.0009718609811430507, 0.002889857837502866, -0.008312589247595365]","[-0.0009718609811430507, 0.002889857837502866, -0.008312589247595365]","[-0.05338628787321344, 0.18868444285245306, 0.08065094431553094]","[-0.0009718609811430537, 0.0028898578375028683, -0.00831258924759537]",0,0.012630660042184973,0.00885409126262448,0.00885409126262448,0.003946037804766466,False,True,True,0.6,0.01,"[-0.000910333912253535, 0.002905765807091746, -0.01]","[-0.0009718609811430507, 0.002889857837502866, -0.008312589247595365]",0.012630660042184973,0.010453333571519775,0.00885409126262448,0.001688607026822213,0.0025329105402333214
14,1055.329989256,0.0002251199998681841,"[-0.0006198488830534074, 0.003173218543312562, -0.012258115285140115, 0.0, 0.0, 0.0, 0.0]","[-0.0007606537222892647, 0.0030598742609886835, -0.009325035699038146]","[-0.0007606537222892647, 0.0030598742609886835, -0.009325035699038146]","[-0.05403334597267751, 0.1913434878918256, 0.071557430013055]","[-0.0007606537222892631, 0.003059874260988693, -0.009325035699038142]",0,0.012677338794290819,0.009843663716656995,0.009843663716656995,0.002938644038922688,False,True,True,0.6,0.01,"[-0.0006198488830534074, 0.003173218543312562, -0.01]","[-0.0007606537222892647, 0.0030598742609886835, -0.009325035699038146]",0.012677338794290819,0.010509687367445583,0.009843663716656995,0.0006987486934947897,0.0010481230402421837
15,1065.996034936,0.0002646130001267011,"[-0.00038746085969330445, 0.0015150115787435066, -0.014004451070117819, 0.0, 0.0, 0.0, 0.0]","[-0.0005367380047316885, 0.0021329566516415776, -0.009730014279615258]","[-0.0005367380047316885, 0.0021329566516415776, -0.009730014279615258]","[-0.054446371695878626, 0.19303875720931035, 0.06215010310140143]","[-0.0005367380047316891, 0.0021329566516415654, -0.009730014279615257]",0,0.014091488061125599,0.009975508490549354,0.009975508490549354,0.004321452262278463,False,True,True,0.6,0.01,"[-0.00038746085969330445, 0.0015150115787435066, -0.01]","[-0.0005367380047316885, 0.0021329566516415776, -0.009730014279615258]",0.014091488061125599,0.010121530813148828,0.009975508490549354,0.0006906750816132583,0.0010360126224198871
16,1076.651026573,0.00024039799995989597,"[0.00030970321038700267, -0.0006781008582671783, -0.011838994696745465, 0.0, 0.0, 0.0, 0.0]","[-2.887327566047381e-05, 0.00044632214569632406, -0.009892005711846103]","[-2.887327566047381e-05, 0.00044632214569632406, -0.009892005711846103]","[-0.05436824416336881, 0.19310072407788803, 0.05259967569083197]","[-2.887327566047232e-05, 0.0004463221456963151, -0.009892005711846105]",0,0.011862442087617286,0.009902111599400517,0.009902111599400517,0.002273703418668761,False,True,True,0.6,0.01,"[0.00030970321038700267, -0.0006781008582671783, -0.01]","[-2.887327566047381e-05, 0.00044632214569632406, -0.009892005711846103]",0.011862442087617286,0.010027748344095333,0.009902111599400517,0.0011792471729965817,0.0017688707594948729
17,1087.285247219,0.00027165599999534606,"[0.00048399422790707837, -0.0014269685196854614, -0.007088961361606111, 0.0, 0.0, 0.0, 0.0]","[0.0002788472264800575, -0.0006776522535327473, -0.008210179101702108]","[0.0002788472264800575, -0.0006776522535327473, -0.008210179101702108]","[-0.0540143024993293, 0.19215651417073298, 0.04472794396981921]","[0.00027884722648005567, -0.0006776522535327512, -0.00821017910170211]",0,0.007247334872569713,0.00824281561327558,0.00824281561327558,0.001364070885116136,False,True,True,0.6,0.01,"[0.00048399422790707837, -0.0014269685196854614, -0.007088961361606111]","[0.0002788472264800575, -0.0006776522535327473, -0.008210179101702108]",0.007247334872569713,0.007247334872569713,0.00824281561327558,0.001364070885116136,0.002046106327674203
18,1097.933052794,0.00024000799999157607,"[0.0004258972220670537, -0.0014269685196854614, -0.007088961361606111, 0.0, 0.0, 0.0, 0.0]","[0.0003670772238322552, -0.0011272420132243757, -0.0075374484576445095]","[0.0003670772238322552, -0.0011272420132243757, -0.0075374484576445095]","[-0.05359071664094553, 0.1908282631404267, 0.03735379822774834]","[0.0003670772238322517, -0.0011272420132243666, -0.007537448457644508]",0,0.0072436869608150595,0.007630108092044446,0.007630108092044446,0.0005426199832116992,False,True,True,0.6,0.01,"[0.0004258972220670537, -0.0014269685196854614, -0.007088961361606111]","[0.0003670772238322552, -0.0011272420132243757, -0.0075374484576445095]",0.0072436869608150595,0.0072436869608150595,0.007630108092044446,0.0005426199832116992,0.0008139299748175494
19,1108.589054688,0.00037153299990677624,"[0.0004258972220670537, -0.0014269685196854614, -0.0049933584196328665, 0.0, 0.0, 0.0, 0.0]","[0.0004023692227731343, -0.001307077917101027, -0.006010994434837524]","[0.0004023692227731343, -0.001307077917101027, -0.006010994434837524]","[-0.05313549131685009, 0.18933296900821808, 0.03145884486937884]","[0.0004023692227731329, -0.0013070779171010238, -0.006010994434837526]",0,0.005210686702043809,0.006164609295685811,0.006164609295685811,0.0010249440876362221,False,True,True,0.6,0.01,"[0.0004258972220670537, -0.0014269685196854614, -0.0049933584196328665]","[0.0004023692227731343, -0.001307077917101027, -0.006010994434837524]",0.005210686702043809,0.005210686702043809,0.006164609295685811,0.0010249440876362221,0.0015374161314543322
20,1119.722564938,0.00028118499994889135,"[0.00019350919870695163, -0.0005711197637788526, -0.0018499540066730016, 0.0, 0.0, 0.0, 0.0]","[0.0002770532083334247, -0.0008655030251077224, -0.0035143701779388106]","[0.0002770532083334247, -0.0008655030251077224, -0.0035143701779388106]","[-0.05280069276770591, 0.18826166667133395, 0.02791376798559509]","[0.0002770532083334262, -0.0008655030251077112, -0.0035143701779388123]",0,0.0019457526619199345,0.003629965800707237,0.003629965800707237,0.0016923127067023473,False,True,True,0.6,0.01,"[0.00019350919870695163, -0.0005711197637788526, -0.0018499540066730016]","[0.0002770532083334247, -0.0008655030251077224, -0.0035143701779388106]",0.0019457526619199345,0.0019457526619199345,0.003629965800707237,0.0016923127067023473,0.002538469060053521
21,1130.388938907,0.00036787699991691625,"[0.00019350919870695163, -0.0005711197637788526, -0.0015006868496774597, 0.0, 0.0, 0.0, 0.0]","[0.00022692680255754084, -0.0006888730683104005, -0.002306160180982]","[0.00022692680255754084, -0.0006888730683104005, -0.002306160180982]","[-0.05249730149325273, 0.18730010400291197, 0.02534431576146485]","[0.00022692680255754355, -0.0006888730683103916, -0.0023061601809819983]",0,0.001617307829498725,0.0024175228351164145,0.0024175228351164145,0.0008147207278681746,False,True,True,0.6,0.01,"[0.00019350919870695163, -0.0005711197637788526, -0.0015006868496774597]","[0.00022692680255754084, -0.0006888730683104005, -0.002306160180982]",0.001617307829498725,0.001617307829498725,0.0024175228351164145,0.0008147207278681746,0.001222081091802262
22,1141.072024747,0.0003404450001198711,"[0.00019350919870695163, -0.00041064812204636325, -0.0013609799868792433, 0.0, 0.0, 0.0, 0.0]","[0.0002068762402471873, -0.0005219381005519782, -0.0017390520645203461]","[0.0002068762402471873, -0.0005219381005519782, -0.0017390520645203461]","[-0.05220715817098652, 0.18648102239143943, 0.023243976138147434]","[0.00020687624024718493, -0.000521938100551983, -0.0017390520645203453]",0,0.0014346930733819818,0.0018274351541707565,0.0018274351541707565,0.0003943382215905259,False,True,True,0.6,0.01,"[0.00019350919870695163, -0.00041064812204636325, -0.0013609799868792433]","[0.0002068762402471873, -0.0005219381005519782, -0.0017390520645203461]",0.0014346930733819818,0.0014346930733819818,0.0018274351541707565,0.0003943382215905259,0.0005915073323857885
23,1151.727465459,0.00022991999981059053,"[0.0001354121928669261, -0.00030366702755803667, -0.0008021525356863776, 0.0, 0.0, 0.0, 0.0]","[0.0001639978118190306, -0.00039097545675561326, -0.001176912347219965]","[0.0001639978118190306, -0.00039097545675561326, -0.001176912347219965]","[-0.05195303765309357, 0.1857680438928851, 0.02165494575349343]","[0.00016399781181902773, -0.0003909754567556212, -0.0011769123472199633]",0,0.0008683310521402815,0.0012509515430685148,0.0012509515430685148,0.00038585595208641415,False,True,True,0.6,0.01,"[0.0001354121928669261, -0.00030366702755803667, -0.0008021525356863776]","[0.0001639978118190306, -0.00039097545675561326, -0.001176912347219965]",0.0008683310521402815,0.0008683310521402815,0.0012509515430685148,0.00038585595208641415,0.0005787839281296212
24,1162.427767206,0.00023858600002313324,"[7.731518702689972e-05, -0.0002501764803138739, -0.0007322991042872703, 0.0, 0.0, 0.0, 0.0]","[0.00011198823694375207, -0.00030649607089056963, -0.0009101444014603481]","[0.00011198823694375207, -0.00030649607089056963, -0.0009101444014603481]","[-0.051745883995305206, 0.18512118159852453, 0.020291183115906556]","[0.00011198823694374971, -0.00030649607089056063, -0.0009101444014603492]",0,0.0007777068133861121,0.0009668733309977799,0.0009668733309977799,0.00018974474011113863,False,True,True,0.6,0.01,"[7.731518702689972e-05, -0.0002501764803138739, -0.0007322991042872703]","[0.00011198823694375207, -0.00030649607089056963, -0.0009101444014603481]",0.0007777068133861121,0.0007777068133861121,0.0009668733309977799,0.00018974474011113863,0.0002846171101667081
25,1173.063251575,0.0002848629999334662,"[7.731518702689972e-05, -0.0001431953858255482, -0.0003830319472917284, 0.0, 0.0, 0.0, 0.0]","[9.118440699364065e-05, -0.0002085156598515568, -0.0005938769289591763]","[9.118440699364065e-05, -0.0002085156598515568, -0.0005938769289591763]","[-0.05155735003524323, 0.18456434407024722, 0.02]","[9.118440699364128e-05, -0.00020851565985155474, 0.00017888397521135385]",0,0.00041616827043015366,0.0006359899238447843,0.0006359899238447843,0.00022116667867394752,False,True,True,0.6,0.01,"[7.731518702689972e-05, -0.0001431953858255482, -0.0003830319472917284]","[9.118440699364065e-05, -0.0002085156598515568, -0.0005938769289591763]",0.00041616827043015366,0.00041616827043015366,0.0006359899238447843,0.00022116667867394752,0.0003317500180109212
26,1183.724161376,0.00022603200000048673,"[7.731518702689972e-05, -0.0001431953858255482, -0.0003830319472917284, 0.0, 0.0, 0.0, 0.0]","[8.286287501359609e-05, -0.00016932349543595163, -0.0004673699399587076]","[8.286287501359609e-05, -0.00016932349543595163, -0.0004673699399587076]","[-0.051373945083466266, 0.18403503300371654, 0.02]","[8.286287501359929e-05, -0.00016932349543594127, 0.000570260746261566]",0,0.00041616827043015366,0.0005039557152559871,0.0005039557152559871,8.846667146957903e-05,False,True,True,0.6,0.01,"[7.731518702689972e-05, -0.0001431953858255482, -0.0003830319472917284]","[8.286287501359609e-05, -0.00016932349543595163, -0.0004673699399587076]",0.00041616827043015366,0.00041616827043015366,0.0005039557152559871,8.846667146957903e-05,0.0001327000072043685
27,1194.375363686,0.0002372240001022874,"[0.0001354121928669261, -3.621429133722227e-05, -0.00031317851589262105, 0.0, 0.0, 0.0, 0.996078431372549]","[0.0001143924657255941, -8.9457972976714e-05, -0.0003748550855190557]","[0.0001143924657255941, -8.9457972976714e-05, -0.0003748550855190557]","[-0.05115774152341464, 0.18358078690080076, 0.02]","[0.00011439246572559486, -8.94579729767142e-05, 0.0006065685388403352]",0,0.9960784904686566,0.0004020008709982881,0.0004020008709982881,8.414700116170534e-05,False,True,True,0.6,0.01,"[0.0001354121928669261, -3.621429133722227e-05, -0.00031317851589262105]","[0.0001143924657255941, -8.9457972976714e-05, -0.0003748550855190557]",0.0003431161897823994,0.0003431161897823994,0.0004020008709982881,8.414700116170534e-05,0.00012622050174255795
28,1205.480149269,0.0002416519998860167,"[1.9218181186875065e-05, 1.727625590694135e-05, -3.3764790296189964e-05, 0.0, 0.0, 0.0, 0.996078431372549]","[5.7287895002362684e-05, -2.5417435646520795e-05, -0.0001702009083853363]","[5.7287895002362684e-05, -2.5417435646520795e-05, -0.0001702009083853363]","[-0.05237633051889242, 0.1827837778425108, 0.02]","[5.7287895002360034e-05, -2.541743564651866e-05, 0.0006155377282828674]",0,0.9960784322800421,0.00018137336674341244,0.00018137336674341244,0.00014794211275931805,False,True,True,0.6,0.01,"[1.9218181186875065e-05, 1.727625590694135e-05, -3.3764790296189964e-05]","[5.7287895002362684e-05, -2.5417435646520795e-05, -0.0001702009083853363]",4.251903773651714e-05,4.251903773651714e-05,0.00018137336674341244,0.00014794211275931805,0.000221913169138977
29,1217.811768436,0.0002230570000847365,"[1.9218181186875065e-05, 1.727625590694135e-05, -3.3764790296189964e-05, 0.0, 0.0, 0.0, 0.996078431372549]","[3.4446066713070115e-05, 1.98779285556492e-07, -8.833923753184849e-05]","[3.4446066713070115e-05, 1.98779285556492e-07, -8.833923753184849e-05]","[-0.05228307832354494, 0.1824130068905653, 0.02]","[3.444606671307304e-05, 1.9877928555955826e-07, 0.0006091297401505345]",0,0.9960784322800421,9.481767721745767e-05,9.481767721745767e-05,5.9176845103727216e-05,False,True,True,0.6,0.01,"[1.9218181186875065e-05, 1.727625590694135e-05, -3.3764790296189964e-05]","[3.4446066713070115e-05, 1.98779285556492e-07, -8.833923753184849e-05]",4.251903773651714e-05,4.251903773651714e-05,9.481767721745767e-05,5.9176845103727216e-05,8.876526765559083e-05
30,1230.065284126,0.00022563199991054717,"[1.9218181186875065e-05, 1.727625590694135e-05, -3.3764790296189964e-05, 0.0, 0.0, 0.0, 0.996078431372549]","[2.5309335397353084e-05, 1.0445265258387408e-05, -5.559456919045338e-05]","[2.5309335397353084e-05, 1.0445265258387408e-05, -5.559456919045338e-05]","[-0.05216810459515355, 0.18204799717606218, 0.02]","[2.530933539734992e-05, 1.0445265258396397e-05, 0.000608029827721436]",0,0.9960784322800421,6.19711396381081e-05,6.19711396381081e-05,2.3670738041490887e-05,False,True,True,0.6,0.01,"[1.9218181186875065e-05, 1.727625590694135e-05, -3.3764790296189964e-05]","[2.5309335397353084e-05, 1.0445265258387408e-05, -5.559456919045338e-05]",4.251903773651714e-05,4.251903773651714e-05,6.19711396381081e-05,2.3670738041490887e-05,3.550610706223632e-05
31,1242.291336802,0.0002844719999757217,"[1.9218181186875065e-05, 1.727625590694135e-05, -3.3764790296189964e-05, 0.0, 0.0, 0.0, 0.996078431372549]","[2.1654642871066273e-05, 1.4543859647519774e-05, -4.2496701853895336e-05]","[2.1654642871066273e-05, 1.4543859647519774e-05, -4.2496701853895336e-05]","[-0.05205364914987618, 0.18169083198082106, 0.02]","[2.1654642871064833e-05, 1.4543859647525581e-05, 0.0006053400552022137]",0,0.9960784322800421,4.986398579916217e-05,4.986398579916217e-05,9.468295216596362e-06,False,True,True,0.6,0.01,"[1.9218181186875065e-05, 1.727625590694135e-05, -3.3764790296189964e-05]","[2.1654642871066273e-05, 1.4543859647519774e-05, -4.2496701853895336e-05]",4.251903773651714e-05,4.251903773651714e-05,4.986398579916217e-05,9.468295216596362e-06,1.4202442824894528e-05
